cpgIsland	log2FoldChange	pval2	new_annotation	status	annot.symbol
chr1_75475043_75475252	0.910975075270001	0.396562389251434	other_genomics	no_sig	NA
chr1_75475918_75476150	-0.517042324459442	0.1362789651313	other_genomics	no_sig	NA
chr1_75478669_75479786	2.9298392951998	0.780350445852719	other_genomics	no_sig	NA
chr1_75482645_75483019	1.77813281565472	0.620790502881656	other_genomics	no_sig	NA
chr1_75486710_75486948	1.97685486078099	1.5259475589252	mm10_genes_exons	DMRs-up	Obsl1
chr1_75487636_75488078	-1.12612323226623	0.241486506363324	other_genomics	no_sig	NA
chr1_75503722_75503961	-0.961533100467797	0.447350833547731	other_genomics	no_sig	NA
chr1_75505201_75506384	2.2998052828385	1.75858246886637	other_genomics_DMRs	DMRs-up	Inha
chr1_75505201_75506384	2.2998052828385	1.75858246886637	other_genomics_DMRs	DMRs-up	Obsl1
chr1_75521431_75521985	-1.21666350408987	0.133715965255338	other_genomics	no_sig	NA
chr1_75546264_75546756	0.801833483941799	0.126264789743917	other_genomics	no_sig	NA
chr1_77514349_77515453	-1.05314092666751	0.232003652657612	other_genomics	no_sig	NA
chr1_78189565_78189829	0.411460791928101	0.11443496648657	other_genomics	no_sig	NA
chr1_78196631_78197287	2.31972307156718	0.982965215037613	other_genomics	no_sig	NA
chr1_78203836_78204189	1.7884018881342	0.754920269299117	other_genomics	no_sig	NA
chr1_78215957_78216242	0.562618282714753	0.167063740802137	other_genomics	no_sig	NA
chr1_78216544_78217797	4.44665208418763	1.88568054529746	other_genomics_DMRs	DMRs-up	NA
chr1_78310063_78310738	0.389158446499965	0.0965858253639847	other_genomics	no_sig	NA
chr1_78488483_78488916	-0.804735064688166	0.165452250410868	other_genomics	no_sig	NA
chr1_78511827_78512070	3.63062480431388	1.50687008100782	mm10_genes_exons	DMRs-up	Mogat1
chr1_78657622_78658549	3.9684143350737	0.690966683286548	other_genomics	no_sig	NA
chr1_79671574_79671937	3.75436604360884	1.55150738056405	other_genomics_DMRs	DMRs-up	Ap1s3
chr1_79761251_79761833	-2.0094539421461	0.379338470209495	other_genomics	no_sig	NA
chr1_79775983_79776386	0.636939238143451	0.094805340971505	other_genomics	no_sig	NA
chr1_79858193_79859006	4.24802501714381	0.82134170505082	other_genomics	no_sig	NA
chr1_80758071_80758785	4.35804949027927	0.851151568915532	other_genomics	no_sig	NA
chr1_82283183_82283558	0.286179795339561	0.036240737613807	other_genomics	no_sig	NA
chr1_82290195_82291822	1.68350149577722	0.467707290294028	other_genomics	no_sig	NA
chr1_82316445_82316916	2.85820538297818	0.855903818912241	other_genomics	no_sig	NA
chr1_82724792_82725181	-3.51051464491655	0.842374917490505	other_genomics	no_sig	NA
chr1_82839328_82840320	-7.36251739538377	2.56440721379522	mm10_genes_exons	DMRs-down	Agfg1
chr1_84284316_84284612	-1.22444552215495	0.150204515052515	other_genomics	no_sig	NA
chr1_84695498_84695745	-2.50375100615712	0.506564644846199	other_genomics	no_sig	NA
chr1_84838454_84840300	-1.05386933141675	0.268076547104832	other_genomics	no_sig	NA
chr1_84934572_84935054	-0.232430213001018	0.0420210979702567	other_genomics	no_sig	NA
chr1_85793327_85794491	3.54688031503058	1.14891337756652	other_genomics	no_sig	NA
chr1_85894474_85894906	1.87704317237438	0.509772591895255	other_genomics	no_sig	NA
chr1_86018289_86018836	3.92898182866102	0.675907356533206	other_genomics	no_sig	NA
chr1_86045856_86046583	1.73399131385551	0.621763997533263	other_genomics	no_sig	NA
chr1_86064458_86065168	-0.660763071246612	0.129035372514686	other_genomics	no_sig	NA
chr1_86154608_86155041	5.05978140017613	1.14094771817728	other_genomics	no_sig	NA
chr1_86303140_86303984	3.47028792396576	1.27655222228651	other_genomics	no_sig	NA
chr1_86358611_86360007	0.523884912441878	0.146913087756971	other_genomics	no_sig	NA
chr1_86434301_86434867	-1.74464106499939	0.220682227511925	other_genomics	no_sig	NA
chr1_86441992_86443154	0.846042856929208	0.164545614595101	other_genomics	no_sig	NA
chr1_86487213_86488016	-1.95504151070462	0.89526521033858	other_genomics	no_sig	NA
chr1_86503849_86504493	2.36320240159583	0.732016526280938	other_genomics	no_sig	NA
chr1_86524827_86528579	1.59593529409467	0.616011513354881	other_genomics	no_sig	NA
chr1_86582144_86582638	-1.36678647573221	0.235285416638648	other_genomics	no_sig	NA
chr1_86587037_86587467	0.322735514954064	0.0615106615841339	other_genomics	no_sig	NA
chr1_86669612_86670874	0.894363949138979	0.227667995556766	other_genomics	no_sig	NA
chr1_86703618_86704161	0.760615558169433	0.164881564576499	other_genomics	no_sig	NA
chr1_87098682_87098940	-0.312267446712302	0.0906787576653146	other_genomics	no_sig	NA
chr1_87153912_87155085	4.59292741382359	1.71546885407848	other_genomics_DMRs	DMRs-up	Ecel1
chr1_87155838_87156120	3.89875357448616	0.624724103998259	other_genomics	no_sig	NA
chr1_87186574_87187227	0.645605295198684	0.153342979998001	other_genomics	no_sig	NA
chr1_87213816_87214382	-1.08356330812447	0.127542934884713	other_genomics	no_sig	NA
chr1_87264206_87264956	-0.200740606846955	0.0370580810165318	other_genomics	no_sig	NA
chr1_87326822_87327563	-2.42712882252872	0.349136918917941	other_genomics	no_sig	NA
chr1_87475331_87475685	1.77967749209436	0.526631817529899	other_genomics	no_sig	NA
chr1_87509540_87510557	1.24825336163029	0.32455494485956	other_genomics	no_sig	NA
chr1_87755866_87756662	-0.167639218887006	0.0498713124909836	other_genomics	no_sig	NA
chr1_87853349_87853897	-6.98158537872994	2.13767336533244	other_genomics_DMRs	DMRs-down	Gm19582
chr1_87853349_87853897	-6.98158537872994	2.13767336533244	other_genomics_DMRs	DMRs-down	Dgkd
chr1_88008207_88008601	0.754487311631283	0.0773282140142003	other_genomics	no_sig	NA
chr1_88205329_88205799	-1.67059340434879	1.1730755036761	other_genomics	no_sig	NA
chr1_88277213_88277704	0.769805070925441	0.177450911645548	other_genomics	no_sig	NA
chr1_88700953_88702514	1.88355119926984	0.452662270888313	other_genomics	no_sig	NA
chr1_89070436_89071245	4.1760788060708	1.13164545999682	other_genomics	no_sig	NA
chr1_89454368_89455875	1.2490466324121	0.299563598853197	other_genomics	no_sig	NA
chr1_89580254_89581800	5.22397568160509	2.06451329498336	other_genomics_DMRs	DMRs-up	Agap1
chr1_89922851_89923131	4.34986666538045	0.867706794513879	other_genomics	no_sig	NA
chr1_89928656_89928995	1.37709265399443	0.713271205766165	other_genomics	no_sig	NA
chr1_89930082_89931398	2.08557444214822	0.58189273512936	other_genomics	no_sig	NA
chr1_89941589_89942209	1.68282214449923	1.08438864155504	other_genomics	no_sig	NA
chr1_89968235_89968791	3.27882616205093	0.702742060734771	other_genomics	no_sig	NA
chr1_89992163_89992477	0.0170422395927647	0.00800927538541116	other_genomics	no_sig	NA
chr1_89992933_89993202	0.128933134115036	0.0524677559966063	other_genomics	no_sig	NA
chr1_90603176_90603710	-0.926191675043279	0.14525358863712	other_genomics	no_sig	NA
chr1_90998517_90999142	3.31469358732722	1.00212455500817	other_genomics	no_sig	NA
chr1_91052628_91053202	4.11478254785365	1.14746048725323	other_genomics	no_sig	NA
chr1_91250291_91250853	5.17778425305824	0.73091198104887	other_genomics	no_sig	NA
chr1_91297895_91298794	4.08372645450396	1.32494050986056	other_genomics_DMRs	DMRs-up	Scly
chr1_91344457_91345817	1.5430486256489	0.61868876168356	other_genomics	no_sig	NA
chr1_91366303_91366752	3.5701882962876	2.01310483792714	mm10_genes_exons	DMRs-up	Erfe
chr1_91398097_91399067	-0.501170103136469	0.154245302803345	other_genomics	no_sig	NA
chr1_91412380_91413380	0.568598883156914	0.147522182554888	other_genomics	no_sig	NA
chr1_91414213_91414442	4.48957243489973	0.87821368701353	other_genomics	no_sig	NA
chr1_91458999_91459734	1.6472672535315	0.367311095520189	other_genomics	no_sig	NA
chr1_91494464_91494909	3.9077971306345	0.6692863473756	other_genomics	no_sig	NA
chr1_91540317_91541072	-3.66623616770595	1.33433867852201	other_genomics_DMRs	DMRs-down	Asb1
chr1_91800886_91802681	1.00028320678241	0.233116404346676	other_genomics	no_sig	NA
chr1_92179620_92181074	-3.64250636265571	1.13496720274558	other_genomics	no_sig	NA
chr1_92473460_92473964	1.29064335763699	0.369284850420046	other_genomics	no_sig	NA
chr1_92641726_92642045	2.17214263632796	0.598412084493814	other_genomics	no_sig	NA
chr1_92831686_92832865	-0.435407440699913	0.0736310252783691	other_genomics	no_sig	NA
chr1_92848434_92848783	5.41242001329812	2.25614504041251	other_genomics_DMRs	DMRs-up	Mir149
chr1_92848434_92848783	5.41242001329812	2.25614504041251	other_genomics_DMRs	DMRs-up	Gpc1
chr1_92906972_92907592	0.440011890160267	0.111592819925945	other_genomics	no_sig	NA
chr1_92910510_92911527	1.16587700799181	0.324827302734021	other_genomics	no_sig	NA
chr1_92934261_92934948	-2.57157201980291	1.03987835226066	other_genomics	no_sig	NA
chr1_9299215_9300020	-0.138356017298376	0.0356984311365672	other_genomics	no_sig	NA
chr1_93100328_93100711	4.03445439183091	1.47569341475585	other_genomics_DMRs	DMRs-up	Kif1a
chr1_93101580_93102109	4.95492480404177	1.06843919025021	other_genomics	no_sig	NA
chr1_93176597_93176931	2.78465907811501	0.803472103497531	other_genomics	no_sig	NA
chr1_93235701_93236507	3.42498203222892	1.30198590190671	mm10_genes_promoters	DMRs-up	Sned1
chr1_93305704_93305961	1.26670676523982	0.369279528303316	other_genomics	no_sig	NA
chr1_93342560_93344092	-1.41462676692726	0.2342889758844	other_genomics	no_sig	NA
chr1_93401446_93401652	-0.219397915602214	0.0401671488691165	other_genomics	no_sig	NA
chr1_93444931_93445766	3.93718032073206	0.892110188325212	other_genomics	no_sig	NA
chr1_93478226_93479457	-2.94207466378307	1.59155839538964	other_genomics_DMRs	DMRs-down	Hdlbp
chr1_93478226_93479457	-2.94207466378307	1.59155839538964	other_genomics_DMRs	DMRs-down	Sept2
chr1_93511776_93512054	3.61716716941593	0.447395226784527	other_genomics	no_sig	NA
chr1_93635101_93635978	1.04589123633306	0.232056712117951	other_genomics	no_sig	NA
chr1_93685454_93686634	-2.63009093726812	0.816805487446671	other_genomics	no_sig	NA
chr1_93753866_93755348	2.69402910666466	0.964436733687765	other_genomics	no_sig	NA
chr1_93801690_93802178	-1.08391992642349	0.281560485969042	other_genomics	no_sig	NA
chr1_93803477_93804391	4.25930363951076	1.3291918173794	mm10_genes_promoters	DMRs-up	Dtymk
chr1_93803477_93804391	4.25930363951076	1.3291918173794	mm10_genes_promoters	DMRs-up	Ing5
chr1_93874525_93874841	0.076933552707183	0.0201838040591781	other_genomics	no_sig	NA
chr1_93940675_93940991	-0.599832807991891	0.168630366402849	other_genomics	no_sig	NA
chr1_95313518_95314246	4.17056680271193	1.24130965114617	other_genomics	no_sig	NA
chr1_9545269_9546268	1.03352090330541	0.473881828607169	other_genomics	no_sig	NA
chr1_95667365_95667768	0.223163849101771	0.0405290247381739	other_genomics	no_sig	NA
chr1_96872144_96872429	3.33918375156673	1.74753833550613	mm10_genes_promoters	DMRs-up	Panct2
chr1_96872144_96872429	3.33918375156673	1.74753833550613	mm10_genes_promoters	DMRs-up	Slco4c1
chr1_9699785_9700881	-0.102158691824103	0.0171364858813097	other_genomics	no_sig	NA
chr1_9747560_9748645	-0.928246962564239	0.187688332364705	other_genomics	no_sig	NA
chr1_97660683_97662278	1.49532043952569	0.32992613276979	other_genomics	no_sig	NA
chr1_97769532_97770690	-1.54548118591689	0.712379988711547	other_genomics	no_sig	NA
chr1_97976934_97977255	-5.52171836922528	1.64411193089319	mm10_genes_promoters	DMRs-down	Pam
chr1_9797821_9798652	3.29510925127375	1.08267262291679	other_genomics	no_sig	NA
chr1_98095047_98095891	0.597141156035846	0.0846370240338152	other_genomics	no_sig	NA
chr1_9848165_9848530	4.43138284459621	0.900512357922636	other_genomics	no_sig	NA
chr1_9943785_9944196	0.321745734792313	0.0581234313630531	other_genomics	no_sig	NA
chr1_9967118_9968330	2.84986023800766	1.10543738377218	other_genomics	no_sig	NA
chr10_100015456_100016640	2.79681004231051	0.839648089930006	other_genomics	no_sig	NA
chr10_100487147_100487810	-0.0751445313243314	0.0129853261589644	other_genomics	no_sig	NA
chr10_100588950_100589339	4.03603326173674	1.19266499977601	other_genomics	no_sig	NA
chr10_103028165_103028662	4.67860177145316	1.56693567289784	mm10_genes_exons	DMRs-up	Alx1
chr10_103367568_103367772	5.18821427633282	1.86032595655681	mm10_genes_promoters	DMRs-up	Slc6a15
chr10_105573440_105574450	-3.05366100445421	1.10339282861595	other_genomics	no_sig	NA
chr10_105574850_105575058	-0.447981100314388	0.0602748353409052	other_genomics	no_sig	NA
chr10_10557825_10558187	-1.30115757546564	0.456416541864039	other_genomics	no_sig	NA
chr10_105799833_105800159	-0.58428622006618	0.414069778033068	other_genomics	no_sig	NA
chr10_105841082_105841866	-0.488520236144057	0.0999039203998962	other_genomics	no_sig	NA
chr10_10689177_10689398	4.76681985900814	0.650778863589893	other_genomics	no_sig	NA
chr10_107271870_107272607	-1.93875602301832	0.470458873991377	other_genomics	no_sig	NA
chr10_108161582_108162873	0.053376131446811	0.00749606693155569	other_genomics	no_sig	NA
chr10_108332143_108333308	4.45668087331853	1.48172351880455	other_genomics	DMRs-up	Pawr
chr10_110455608_110456050	-1.36598226557287	0.400673117516756	other_genomics	no_sig	NA
chr10_110744922_110745773	2.22255211236841	0.783107234621961	other_genomics	no_sig	NA
chr10_110919752_110920283	-1.13527420897382	0.293463145303613	other_genomics	no_sig	NA
chr10_111009455_111010438	3.97240181101902	0.701682939928653	other_genomics	no_sig	NA
chr10_111164482_111165676	2.62201877510789	0.507812423822343	other_genomics	no_sig	NA
chr10_111298434_111298840	-0.846943761091267	0.127444034864737	other_genomics	no_sig	NA
chr10_111472968_111473826	0.703978969325444	0.10815317438436	other_genomics	no_sig	NA
chr10_11149205_11149869	5.24835672176445	1.09981537364815	other_genomics	no_sig	NA
chr10_111506137_111506897	4.10933485135686	0.723803334140988	other_genomics	no_sig	NA
chr10_111972630_111973268	2.9439899759833	0.858860700114542	other_genomics	no_sig	NA
chr10_112270163_112270423	4.11072275621623	0.711268157654687	other_genomics	no_sig	NA
chr10_112271836_112272249	5.68458372753411	2.25714577859274	mm10_genes_exons	DMRs-up	Kcnc2
chr10_11280717_11282102	1.72853576858907	0.391185392731343	other_genomics	no_sig	NA
chr10_112928728_112929096	1.83414611385505	0.423968148077475	other_genomics	no_sig	NA
chr10_11343296_11343812	4.82612602908169	1.32086444671948	mm10_genes_promoters	DMRs-up	Epm2a
chr10_114800439_114802201	2.27600774445353	1.30743925917004	other_genomics_DMRs	DMRs-up	Trhde
chr10_114800439_114802201	2.27600774445353	1.30743925917004	other_genomics_DMRs	DMRs-up	Gm15723
chr10_115251058_115251685	3.63839880071642	0.580256970348533	other_genomics	no_sig	NA
chr10_115315154_115315707	-1.9949700432761	0.929270898745356	other_genomics	no_sig	NA
chr10_115362064_115362593	0.106989884051123	0.0106527551076932	other_genomics	no_sig	NA
chr10_115384251_115385961	-2.11002389321582	0.499632076177316	other_genomics	no_sig	NA
chr10_115587398_115587909	1.75122673480722	0.497801661806724	other_genomics	no_sig	NA
chr10_116113438_116114341	-0.882021257849212	1.18074352476176	other_genomics	no_sig	NA
chr10_116301376_116301579	1.00623535535614	0.164316228268385	other_genomics	no_sig	NA
chr10_116418100_116418397	-0.873938295422046	0.770977501752246	other_genomics	no_sig	NA
chr10_116472993_116474365	0.611527706132147	0.11959098010555	other_genomics	no_sig	NA
chr10_116581167_116582169	-1.31881640870861	0.200010948826948	other_genomics	no_sig	NA
chr10_116949738_116950599	-0.230353709311145	0.0332403678612471	other_genomics	no_sig	NA
chr10_117063294_117063896	1.67342562021056	0.569261329855973	other_genomics	no_sig	NA
chr10_117073886_117074092	-1.20902624145386	1.15111527425605	other_genomics	no_sig	NA
chr10_117147828_117148852	1.90460018107901	0.56353994351151	other_genomics	no_sig	NA
chr10_117224057_117224549	4.0463762943276	0.728626763601873	other_genomics	no_sig	NA
chr10_117375820_117377176	-0.0339756907600964	0.00963150730705829	other_genomics	no_sig	NA
chr10_117629216_117629990	2.06136654124474	0.661859408321757	other_genomics	no_sig	NA
chr10_117667882_117668099	-1.14317084515367	1.36662528528968	mm10_genes_exons	DMRs-down	Cpm
chr10_117709874_117710932	0.877261653408572	0.230322116473581	other_genomics	no_sig	NA
chr10_117746137_117746486	4.39055334290627	0.886299373150582	other_genomics	no_sig	NA
chr10_117792294_117793054	0.379538275950959	0.0781836425337723	other_genomics	no_sig	NA
chr10_117845802_117846391	3.69070734415101	0.459500865376096	other_genomics	no_sig	NA
chr10_118141542_118142296	4.29751812866357	1.4788234288352	mm10_genes_exons	DMRs-up	Mdm1
chr10_118867982_118869486	-2.76771631984292	1.25606528857802	other_genomics	no_sig	NA
chr10_119239198_119240393	1.41020321937577	0.162719679392606	other_genomics	no_sig	NA
chr10_119453410_119454752	4.46798356610903	1.470483285753	other_genomics	DMRs-up	Grip1
chr10_120089622_120089870	0.846239871359773	0.267605403639827	other_genomics	no_sig	NA
chr10_120105431_120105744	-0.884202625262694	1.04701904883216	other_genomics	no_sig	NA
chr10_120112608_120113331	1.0503967298332	0.332068833565824	other_genomics	no_sig	NA
chr10_120201290_120201968	1.9844308033587	0.521284079275363	other_genomics	no_sig	NA
chr10_120208701_120208952	-3.08519040116256	0.73935586275623	other_genomics	no_sig	NA
chr10_120226998_120227574	2.52243445580526	0.679939127698957	other_genomics	no_sig	NA
chr10_120414651_120414898	-0.739325929674658	0.640222058978747	other_genomics	no_sig	NA
chr10_120474919_120477610	3.89053701002306	1.58318669510786	mm10_genes_exons	DMRs-up	Hmga2
chr10_120552439_120553188	0.676775589658845	0.269871686678926	other_genomics	no_sig	NA
chr10_120898367_120899190	4.13575912802641	1.69898615395675	mm10_genes_promoters	DMRs-up	Msrb3
chr10_120977864_120979758	3.18413969284427	1.13891734833902	other_genomics	no_sig	NA
chr10_121033870_121034143	-1.6612184732176	0.564174634292846	other_genomics	no_sig	NA
chr10_121310231_121311024	2.69347675976496	0.534744137157513	other_genomics	no_sig	NA
chr10_121351001_121351542	2.47899368811486	0.770776820377116	other_genomics	no_sig	NA
chr10_121364966_121365648	3.00972105864328	0.613178205466351	other_genomics	no_sig	NA
chr10_121475503_121476794	4.61467286134425	1.7956985085485	other_genomics	DMRs-up	Rassf3
chr10_121586242_121586510	0.260610698253134	0.0603485670599578	other_genomics	no_sig	NA
chr10_121586706_121587024	3.7064789190509	0.595024704902713	other_genomics	no_sig	NA
chr10_121606018_121606232	0.271168795257263	0.107957450953088	other_genomics	no_sig	NA
chr10_121606892_121607129	-1.01300061741858	1.8208649504837	other_genomics_DMRs	DMRs-down	Xpot
chr10_121625915_121626707	3.89779365444948	1.07712910911849	other_genomics	no_sig	NA
chr10_121641588_121642085	5.08432846056968	2.01841396021113	mm10_genes_exons	DMRs-up	D930020B18Rik
chr10_121739650_121740164	4.34924500951546	1.4539139816415	other_genomics_DMRs	DMRs-up	BC048403
chr10_122047373_122047900	4.4491980305488	1.2777149856353	other_genomics	no_sig	NA
chr10_122096631_122097215	4.05550833341172	0.994510205583766	other_genomics	no_sig	NA
chr10_122448598_122449321	5.01346314500485	2.03230422158283	other_genomics_DMRs	DMRs-up	Avpr1a
chr10_122678629_122679478	2.91540695448979	0.576119039630831	other_genomics	no_sig	NA
chr10_122802275_122802612	-0.0281783534297677	0.00726650483898247	other_genomics	no_sig	NA
chr10_122985224_122986608	0.0495086603996811	0.00672081606304092	other_genomics	no_sig	NA
chr10_123076025_123076570	4.68501639793816	1.78980576423347	other_genomics_DMRs	DMRs-up	Mon2
chr10_123196325_123197341	0.477819244886815	0.0689523986154855	other_genomics	no_sig	NA
chr10_123264440_123265789	4.35897764322142	1.292105039551	other_genomics	no_sig	NA
chr10_125388967_125389366	3.06154244045554	0.969979525677782	other_genomics	no_sig	NA
chr10_125966085_125966921	3.92169770209557	0.686671851372022	other_genomics	no_sig	NA
chr10_126900951_126901454	-1.52698722549592	0.319727619140051	other_genomics	no_sig	NA
chr10_126905771_126906066	0.582080214228557	0.157495560413614	other_genomics	no_sig	NA
chr10_126928336_126928636	-1.38121892343432	0.165723497681026	other_genomics	no_sig	NA
chr10_126978410_126980162	0.409088476518612	0.0761985587297682	other_genomics	no_sig	NA
chr10_127030576_127030856	-0.542578928076096	0.103504866662986	other_genomics	no_sig	NA
chr10_127040964_127042234	0.38906966652952	0.105554677786155	other_genomics	no_sig	NA
chr10_127049020_127049263	1.64760319458336	0.459456316528337	other_genomics	no_sig	NA
chr10_127059284_127060460	1.88884985521524	0.548510294874451	other_genomics	no_sig	NA
chr10_127063628_127063839	-5.68631342849339	0.830902958068158	other_genomics	no_sig	NA
chr10_127079603_127080375	3.29870719173552	1.10660619356848	other_genomics	no_sig	NA
chr10_127081526_127081730	4.24062079401236	1.44432432661855	other_genomics_DMRs	DMRs-up	Agap2
chr10_127090960_127091967	4.07959101164043	1.21956936060576	other_genomics	no_sig	NA
chr10_127121033_127121283	-1.40808718917792	0.234697709073628	other_genomics	no_sig	NA
chr10_127164980_127166258	0.972329831604524	0.211324116762171	other_genomics	no_sig	NA
chr10_127170598_127171211	3.64273150830725	0.914694024372791	other_genomics	no_sig	NA
chr10_127180239_127180475	4.24321649493933	0.810886242009737	other_genomics	no_sig	NA
chr10_127188512_127188857	4.45462622191041	0.592540640646332	other_genomics	no_sig	NA
chr10_127189837_127190100	5.38205661518476	1.81458700237819	mm10_genes_exons	DMRs-up	Arhgef25
chr10_127211218_127211758	1.031897254739	0.305731767806792	other_genomics	no_sig	NA
chr10_127239295_127239520	-0.814459151457206	0.51668709660711	other_genomics	no_sig	NA
chr10_127262819_127263131	3.16789655635654	0.903739492589067	other_genomics	no_sig	NA
chr10_127266238_127266876	3.79879694686074	0.853468050545992	other_genomics	no_sig	NA
chr10_127288692_127289174	4.45462622191041	0.592540640646332	other_genomics	no_sig	NA
chr10_127290360_127290708	2.42456814739574	0.267994797381454	other_genomics	no_sig	NA
chr10_127311492_127312038	1.81226729829284	0.367181002490059	other_genomics	no_sig	NA
chr10_127326332_127327247	1.43879620616769	1.0719755471387	other_genomics	no_sig	NA
chr10_127380387_127380653	4.17360731379142	0.542046002896754	other_genomics	no_sig	NA
chr10_127511688_127512121	-0.379227991405312	0.0693765844796194	other_genomics	no_sig	NA
chr10_127512785_127513196	0.171139573458416	0.0305143349016872	other_genomics	no_sig	NA
chr10_127526221_127526946	0.982058398734741	0.232129464369534	other_genomics	no_sig	NA
chr10_127534110_127534472	-0.390516865393017	0.0422597560339861	other_genomics	no_sig	NA
chr10_127535010_127535219	1.76277682979515	0.522929589284701	other_genomics	no_sig	NA
chr10_127544437_127544693	-0.526993375996569	0.242630863173299	other_genomics	no_sig	NA
chr10_127593772_127593990	-0.639978153022063	0.842045213443214	other_genomics	no_sig	NA
chr10_127621648_127621902	3.37094618451855	0.407752660792856	other_genomics	no_sig	NA
chr10_127666490_127667185	3.43791757091379	0.824993258148465	other_genomics	no_sig	NA
chr10_127676862_127677409	-0.0301332953448051	0.00415526133331288	other_genomics	no_sig	NA
chr10_127739625_127740040	4.61445757401314	1.36747952935111	other_genomics_DMRs	DMRs-up	Zbtb39
chr10_128035278_128036310	0.973001944190271	0.147526234832441	other_genomics	no_sig	NA
chr10_128058706_128059869	-0.238421069518987	0.0447188169223089	other_genomics	no_sig	NA
chr10_128083247_128083990	0.827349901470679	0.179308217537963	other_genomics	no_sig	NA
chr10_128092858_128093472	-2.38219975021058	0.454658289209052	other_genomics	no_sig	NA
chr10_128096761_128097485	1.73781925599466	0.317878765317353	other_genomics	no_sig	NA
chr10_128194009_128195213	1.15419432671977	0.343707205779343	other_genomics	no_sig	NA
chr10_128211740_128211946	1.83932738496701	0.366243367111312	other_genomics	no_sig	NA
chr10_128213199_128213400	4.37888080358764	2.25232888207141	other_genomics_DMRs	DMRs-up	Spryd4
chr10_128232070_128232435	-0.607997809976934	0.067528753311122	other_genomics	no_sig	NA
chr10_128270359_128270771	2.24474286406395	0.617392574840651	other_genomics	no_sig	NA
chr10_128303133_128303455	-1.46248966308043	0.406454431362232	other_genomics	no_sig	NA
chr10_128322413_128322847	-0.00899758242406429	0.0012017336456206	other_genomics	no_sig	NA
chr10_128337602_128338095	3.3196354378829	0.455393591306485	other_genomics	no_sig	NA
chr10_128368484_128369261	-1.76026159811059	0.928636784345937	other_genomics	no_sig	NA
chr10_128376744_128377541	4.03229849575985	0.727550702144525	other_genomics	no_sig	NA
chr10_128409748_128409952	-3.10680263555307	0.490809171181444	other_genomics	no_sig	NA
chr10_128411345_128411845	-1.4899898275335	0.265949364289642	other_genomics	no_sig	NA
chr10_128458564_128459458	3.87295715987069	1.02992475181947	other_genomics	no_sig	NA
chr10_128459651_128459860	4.31738168392003	0.80204790097033	other_genomics	no_sig	NA
chr10_128525060_128525800	0.136398973352229	0.0187988600294047	other_genomics	no_sig	NA
chr10_128547283_128548018	-4.13188176492645	1.14533703080688	other_genomics	no_sig	NA
chr10_128548861_128549223	0.00717526088351988	0.00137288777640459	other_genomics	no_sig	NA
chr10_128565283_128566452	3.92169770209557	0.686671851372022	other_genomics	no_sig	NA
chr10_128570120_128570359	-0.572148303795477	0.657545830901865	other_genomics	no_sig	NA
chr10_128589595_128590569	0.213401489281383	0.0549978171699029	other_genomics	no_sig	NA
chr10_128626155_128626554	-2.26414771777671	0.700011701577794	other_genomics	no_sig	NA
chr10_128668967_128669418	2.02530972123869	0.475237529224881	other_genomics	no_sig	NA
chr10_128673785_128673993	-3.30715287491447	0.851841926912017	other_genomics	no_sig	NA
chr10_12868951_12869657	1.05019359971858	0.326950240961307	other_genomics	no_sig	NA
chr10_128695892_128696208	-4.0252536885386	0.933945986886564	other_genomics	no_sig	NA
chr10_128704529_128705218	3.37094618451855	0.407752660792856	other_genomics	no_sig	NA
chr10_128743785_128744155	3.70888895393192	0.600773232184491	other_genomics	no_sig	NA
chr10_128747783_128748685	1.96274406612715	0.35404429714802	other_genomics	no_sig	NA
chr10_128804987_128805758	-4.40927968459338	1.48509442235459	mm10_genes_promoters	DMRs-down	Dnajc14
chr10_128804987_128805758	-4.40927968459338	1.48509442235459	mm10_genes_promoters	DMRs-down	Tmem198b
chr10_128821444_128822073	0.377228380593105	0.0803728953966341	other_genomics	no_sig	NA
chr10_128891065_128891677	4.04470482000514	0.731616231463638	other_genomics	no_sig	NA
chr10_128909881_128910349	-6.72836573672394	1.20703296301838	other_genomics	no_sig	NA
chr10_128923104_128923546	-0.598080669469982	0.0623932735403294	other_genomics	no_sig	NA
chr10_128933615_128934211	1.5725573069587	0.593825823622669	other_genomics	no_sig	NA
chr10_12922723_12923133	-3.96696977800235	0.957352695191326	other_genomics	no_sig	NA
chr10_12941180_12941796	0.257462055352572	0.0580933427522455	other_genomics	no_sig	NA
chr10_12964008_12964687	0.0302149467402766	0.00700528073988915	other_genomics	no_sig	NA
chr10_13008301_13009120	4.25581285267689	1.22466555455781	other_genomics	no_sig	NA
chr10_130444795_130445008	0.712426996111883	0.696242997035119	other_genomics	no_sig	NA
chr10_130470357_130470638	2.50898627757735	1.13152461385112	other_genomics	no_sig	NA
chr10_13060921_13061266	0.347281574408057	0.0825487882970763	other_genomics	no_sig	NA
chr10_13090532_13091299	-0.792245956255305	0.390263409926338	other_genomics	no_sig	NA
chr10_13192788_13193234	-0.426086232429575	0.0458040974588426	other_genomics	no_sig	NA
chr10_13323869_13324113	4.89997154920744	1.31704863808769	other_genomics_DMRs	DMRs-up	Phactr2
chr10_13473745_13474522	0.404513906197403	0.11603299617735	other_genomics	no_sig	NA
chr10_13552948_13553450	-0.64038784368419	0.157332245139654	other_genomics	no_sig	NA
